object_id,object_no,source_type,source_snapshot_id,current_version_boundary_snapshot_id,identity_confirmed,rule_verified,rule_unresolved_fields,source_slug,source_name,source_tier,source_size,source_tags,source_relation_count,source_stall_ids,local_shop_count,local_shop_ids,primary_enchant,pet_id,pet_name,source_url,source_effect,design_note,owner_hero_id,catalog_status,build_tags,tag_references
bz_van_162,162,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",deadly-waters,Deadly Waters,bronze,medium,"aquatic, damagereference",5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_old-zane, trainer_orlin",5,"elem_水, elem_雷, elem_地, elem_龙, elem_无",Deadly,pal_162,澜鲨童,https://bazaar-builds.net/db/skills/deadly-waters.html,your aquatic weapons deal +10 / 20 / 30 / 40 damage.,一对一确认来源对象。,,reference_reserved,,
bz_van_163,163,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",defensive-stance,Defensive Stance,silver,medium,"weapon, shieldreference, damagereference",6,"trainer_adira, trainer_argenta, trainer_fortis, trainer_nufu, trainer_orlin, trainer_ryukon",6,"elem_水, elem_雷, elem_龙, elem_无, role_坦克, role_召唤铺场",Shielded,pal_163,石甲将,https://bazaar-builds.net/db/skills/defensive-stance.html,"when you use a weapon, your shield items gain 3 / 6 / 9 shield for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_164,164,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",denizens-of-the-deep,Denizens of the Deep,gold,medium,"aquatic, friend, burn, poison",6,"trainer_adira, trainer_malafang, trainer_nufu, trainer_old-zane, trainer_orlin, trainer_professor-riggle",6,"elem_水, elem_地, elem_龙, elem_无, role_治疗, role_输出",Fiery,pal_164,朱蛛侯,https://bazaar-builds.net/db/skills/denizens-of-the-deep.html,"the first 4 → 8 times you use an aquatic friend each fight, poison 5 and burn 5.",一对一确认来源对象。,,reference_reserved,,
bz_van_165,165,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",depth-charge,Depth Charge,gold,medium,"weapon, aquatic, ammo, damagereference",6,"trainer_adira, trainer_c4, trainer_nufu, trainer_old-zane, trainer_orlin, trainer_ryukon",6,"elem_水, elem_地, elem_龙, elem_无, role_坦克, tier_pT1",Turbo,pal_165,渊猿王,https://bazaar-builds.net/db/skills/depth-charge.html,"if you have exactly one weapon, it has +5 → 10 max ammo. ...if it is also aquatic, it has +25 → 50 damage.",一对一确认来源对象。,,reference_reserved,,
bz_van_166,166,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",desperate-cleanse,Desperate Cleanse,diamond,medium,,2,"trainer_adira, trainer_nufu",2,"elem_水, elem_龙",Fiery,pal_166,焰蚌圣,https://bazaar-builds.net/db/skills/desperate-cleanse.html,"the first time you fall below half health each fight, remove freeze and slow from your items and cleanse half your burn and poison.",一对一确认来源对象。,,reference_reserved,,
bz_van_167,167,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",desperate-strike,Desperate Strike,silver,medium,crit,5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_vermir",5,"elem_水, elem_雷, elem_龙, elem_无, role_召唤",Restorative,pal_167,渊兔妖,https://bazaar-builds.net/db/skills/desperate-strike.html,"while you have less health than your enemy, your items have +20 / 40 / 60% crit chance.",一对一确认来源对象。,,reference_reserved,,
bz_van_168,168,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",double-down,Double Down,diamond,medium,"weapon, damagereference",3,"trainer_adira, trainer_nufu, trainer_ryukon",3,"elem_水, elem_龙, role_坦克",Restorative,pal_168,澜兔祖,https://bazaar-builds.net/db/skills/double-down.html,"the first time you fall below half health each fight, double the damage of your leftmost weapon for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_169,169,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",emergency-burn,Emergency Burn,silver,medium,burn,5,"trainer_adira, trainer_argenta, trainer_malafang, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_治疗",Fiery,pal_169,朱鹤将,https://bazaar-builds.net/db/skills/emergency-burn.html,"the first time you fall below half health each fight, burn 20 / 30 / 40.",一对一确认来源对象。,,reference_reserved,,
bz_van_170,170,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",exposing-toxins,Exposing Toxins,silver,medium,"poisonreference, crit",6,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_professor-riggle, trainer_vermir",6,"elem_水, elem_雷, elem_龙, elem_无, role_召唤, role_输出",Toxic,pal_170,青蝎卫,https://bazaar-builds.net/db/skills/exposing-toxins.html,"when you poison, your items gain +1 / 2 / 3% crit chance for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_171,171,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",fiery,Fiery,bronze,medium,burnreference,5,"trainer_adira, trainer_argenta, trainer_malafang, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_治疗",Fiery,pal_171,赤狼童,https://bazaar-builds.net/db/skills/fiery.html,your burn items have +1 / 2 / 3 / 4 burn.,一对一确认来源对象。,,reference_reserved,,
bz_van_172,172,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",final-dose,Final Dose,bronze,medium,poisonreference,5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_professor-riggle",5,"elem_水, elem_雷, elem_龙, elem_无, role_输出",Toxic,pal_172,森蟒仔,https://bazaar-builds.net/db/skills/final-dose.html,your rightmost poison item has +2 / 4 / 6 / 8 poison.,一对一确认来源对象。,,reference_reserved,,
bz_van_173,173,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",final-flame,Final Flame,bronze,medium,burnreference,5,"trainer_adira, trainer_argenta, trainer_malafang, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_治疗",Fiery,pal_173,燎鹰兽,https://bazaar-builds.net/db/skills/final-flame.html,your rightmost burn item has +2 / 4 / 6 / 8 burn.,一对一确认来源对象。,,reference_reserved,,
bz_van_174,174,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",first-flames,First Flames,silver,medium,burn,5,"trainer_adira, trainer_argenta, trainer_malafang, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_治疗",Fiery,pal_174,焰狼将,https://bazaar-builds.net/db/skills/first-flames.html,"the first time you use a large item each fight, burn 20 / 40 / 60.",一对一确认来源对象。,,reference_reserved,,
bz_van_175,175,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",first-strike,First Strike,gold,medium,crit,4,"trainer_adira, trainer_nufu, trainer_orlin, trainer_vermir",4,"elem_水, elem_龙, elem_无, role_召唤",Deadly,pal_175,电豹尊,https://bazaar-builds.net/db/skills/first-strike.html,"your items have +75 → 100% crit chance. when you use an item, all your items lose 10% crit chance for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_176,176,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",flanking-criticals,Flanking Criticals,silver,medium,crit,5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_vermir",5,"elem_水, elem_雷, elem_龙, elem_无, role_召唤",Deadly,pal_176,电螳精,https://bazaar-builds.net/db/skills/flanking-criticals.html,"the first time you use a large item each fight, adjacent items gain 20 / 40 / 60% crit chance for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_177,177,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",flashy-mechanic,Flashy Mechanic,silver,medium,"tool, crit",5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_vermir",5,"elem_水, elem_雷, elem_龙, elem_无, role_召唤",Deadly,pal_177,霆狼卫,https://bazaar-builds.net/db/skills/flashy-mechanic.html,"when you use a tool, items adjacent to it gain 3 / 6 / 9% crit chance.",一对一确认来源对象。,,reference_reserved,,
bz_van_178,178,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",flashy-pilot,Flashy Pilot,silver,medium,"vehicle, crit",5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_vermir",5,"elem_水, elem_雷, elem_龙, elem_无, role_召唤",Deadly,pal_178,闪鲲妖,https://bazaar-builds.net/db/skills/flashy-pilot.html,"when you use a vehicle, your items gain 3 / 6 / 9% crit chance.",一对一确认来源对象。,,reference_reserved,,
bz_van_179,179,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",flashy-reload,Flashy Reload,gold,medium,"ammo, critreference",5,"trainer_adira, trainer_c4, trainer_nufu, trainer_orlin, trainer_vermir",5,"elem_水, elem_龙, elem_无, role_召唤, tier_pT1",Deadly,pal_179,震鹰王,https://bazaar-builds.net/db/skills/flashy-reload.html,"the first 3 → 6 times you crit each fight, reload another item.",一对一确认来源对象。,,reference_reserved,,
bz_van_180,180,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",flurry-of-blows,Flurry of Blows,gold,medium,"weapon, charge, damagereference",6,"trainer_adira, trainer_nufu, trainer_old-zane, trainer_orlin, trainer_ryukon, trainer_zara",6,"elem_水, elem_地, elem_龙, elem_无, role_坦克, special_merchant",Turbo,pal_180,鸣马王,https://bazaar-builds.net/db/skills/flurry-of-blows.html,"the first 4 → 8 times you use a weapon each fight, charge an item 1 second.",一对一确认来源对象。,,reference_reserved,,
bz_van_181,181,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",focused-rage,Focused Rage,diamond,medium,crit,4,"trainer_adira, trainer_nufu, trainer_old-zane, trainer_vermir",4,"elem_水, elem_地, elem_龙, role_召唤",Restorative,pal_181,碧兔神,https://bazaar-builds.net/db/skills/focused-rage.html,"the first time you fall below half health each fight, your items gain +50% crit chance for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_182,182,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",friend-of-the-sea,Friend of the Sea,diamond,medium,"aquatic, friend",3,"trainer_adira, trainer_nufu, trainer_old-zane",3,"elem_水, elem_地, elem_龙",Radiant,pal_182,渊蚁皇,https://bazaar-builds.net/db/skills/friend-of-the-sea.html,your aquatic items are friends.,一对一确认来源对象。,,reference_reserved,,
bz_van_183,183,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",frontal-shielding,Frontal Shielding,bronze,medium,shieldreference,5,"trainer_adira, trainer_argenta, trainer_fortis, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_召唤铺场",Shielded,pal_183,垒牦灵,https://bazaar-builds.net/db/skills/frontal-shielding.html,your leftmost shield item has +10 / 20 / 30 / 40 shield.,一对一确认来源对象。,,reference_reserved,,
bz_van_184,184,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",frontline-logistics,Frontline Logistics,silver,medium,"weapon, ammoreference, damagereference",6,"trainer_adira, trainer_argenta, trainer_c4, trainer_nufu, trainer_orlin, trainer_ryukon",6,"elem_水, elem_雷, elem_龙, elem_无, role_坦克, tier_pT1",Deadly,pal_184,雷鹰将,https://bazaar-builds.net/db/skills/frontline-logistics.html,"when you use an ammo item, your weapons gain +3 / 6 / 9 damage for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_185,185,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",frostfire,Frostfire,silver,medium,"burnreference, freeze",6,"trainer_adira, trainer_argenta, trainer_bjorn, trainer_malafang, trainer_nufu, trainer_orlin",6,"elem_水, elem_雷, elem_龙, elem_无, role_控制, role_治疗",Fiery,pal_185,烬鳗将,https://bazaar-builds.net/db/skills/frostfire.html,"the first time you burn each fight, freeze an item for 2 / 3 / 4 seconds.",一对一确认来源对象。,,reference_reserved,,
bz_van_186,186,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",glass-cannon,Glass Cannon,diamond,medium,"weapon, damagereference",4,"trainer_adira, trainer_nufu, trainer_old-zane, trainer_ryukon",4,"elem_水, elem_地, elem_龙, role_坦克",Deadly,pal_186,角豹神,https://bazaar-builds.net/db/skills/glass-cannon.html,all weapons have double damage.,一对一确认来源对象。,,reference_reserved,,
bz_van_187,187,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",gunner,Gunner,silver,medium,ammo,5,"trainer_adira, trainer_argenta, trainer_c4, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, tier_pT1",Deadly,pal_187,雷鹰卫,https://bazaar-builds.net/db/skills/gunner.html,your items have +1 / 2 / 3 max ammo.,一对一确认来源对象。,,reference_reserved,,
bz_van_188,188,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",hardened-shield,Hardened Shield,silver,medium,shieldreference,5,"trainer_adira, trainer_argenta, trainer_fortis, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_召唤铺场",Shielded,pal_188,岩獒精,https://bazaar-builds.net/db/skills/hardened-shield.html,your shield items have +10 / 20 / 30 shield for each weapon your enemy has.,一对一确认来源对象。,,reference_reserved,,
bz_van_189,189,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",healthy-heart,Healthy Heart,diamond,medium,"health, heal",3,"trainer_adira, trainer_nufu, trainer_regenald",3,"elem_水, elem_龙, tier_pT2",Fiery,pal_189,烬鹿祖,https://bazaar-builds.net/db/skills/healthy-heart.html,"the first time you fall below half health each fight, heal equal to 30% of your max health and cleanse half your burn and poison.",一对一确认来源对象。,,reference_reserved,,
bz_van_190,190,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",healthy-jolt,Healthy Jolt,silver,medium,"healreference, haste",6,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_regenald, trainer_zara",6,"elem_水, elem_雷, elem_龙, elem_无, special_merchant, tier_pT2",Turbo,pal_190,潮鹤精,https://bazaar-builds.net/db/skills/healthy-jolt.html,"the first time you over-heal each fight, haste your items for 1 / 2 / 3 seconds.",一对一确认来源对象。,,reference_reserved,,
bz_van_191,191,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",heated-shells,Heated Shells,silver,medium,"burn, ammo",6,"trainer_adira, trainer_argenta, trainer_c4, trainer_malafang, trainer_nufu, trainer_orlin",6,"elem_水, elem_雷, elem_龙, elem_无, role_治疗, tier_pT1",Fiery,pal_191,焰豹将,https://bazaar-builds.net/db/skills/heated-shells.html,"the first 4 / 8 / 12 times you use an ammo item each fight, burn 5.",一对一确认来源对象。,,reference_reserved,,
bz_van_192,192,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",heavy-firepower,Heavy Firepower,silver,medium,"weapon, damagereference",5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_ryukon",5,"elem_水, elem_雷, elem_龙, elem_无, role_坦克",Fiery,pal_192,赤鼋妖,https://bazaar-builds.net/db/skills/heavy-firepower.html,"if you have 5 or fewer items, your weapons have +25 / 50 / 75 damage.",一对一确认来源对象。,,reference_reserved,,
bz_van_193,193,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",honed-arsenal,Honed Arsenal,silver,medium,"weapon, crit",6,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_ryukon, trainer_vermir",6,"elem_水, elem_雷, elem_龙, elem_无, role_召唤, role_坦克",Deadly,pal_193,雷狼卫,https://bazaar-builds.net/db/skills/honed-arsenal.html,your items have +2 / 4 / 6% crit chance per weapon you have.,一对一确认来源对象。,,reference_reserved,,
bz_van_194,194,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",honed-strike,Honed Strike,gold,medium,crit,4,"trainer_adira, trainer_nufu, trainer_orlin, trainer_vermir",4,"elem_水, elem_龙, elem_无, role_召唤",Deadly,pal_194,电虎侯,https://bazaar-builds.net/db/skills/honed-strike.html,"when you use an item, it gains +5 → 10% crit chance for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_195,195,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",hot-spot,Hot Spot,silver,medium,burn,5,"trainer_adira, trainer_argenta, trainer_malafang, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_治疗",Fiery,pal_195,燎狼将,https://bazaar-builds.net/db/skills/hot-spot.html,"the first 4 / 8 / 12 times you use your leftmost item each fight, burn 5.",一对一确认来源对象。,,reference_reserved,,
bz_van_196,196,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",ice-bullets,Ice Bullets,gold,medium,"freezereference, ammo, damagereference",6,"trainer_adira, trainer_bjorn, trainer_c4, trainer_nufu, trainer_old-zane, trainer_orlin",6,"elem_水, elem_地, elem_龙, elem_无, role_控制, tier_pT1",Icy,pal_196,凛鳗王,https://bazaar-builds.net/db/skills/ice-bullets.html,"the first 3 → 6 times you freeze each fight, reload another item.",一对一确认来源对象。,,reference_reserved,,
bz_van_197,197,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",ice-smasher,Ice Smasher,diamond,medium,"weapon, damagereference",3,"trainer_adira, trainer_nufu, trainer_ryukon",3,"elem_水, elem_龙, role_坦克",Icy,pal_197,寒狐祖,https://bazaar-builds.net/db/skills/ice-smasher.html,"your leftmost item is affected by freeze for half as long. if you have exactly one weapon, all your items are affected by freeze for half as long instead.",一对一确认来源对象。,,reference_reserved,,
bz_van_198,198,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",immolating-spark,Immolating Spark,bronze,medium,burnreference,5,"trainer_adira, trainer_argenta, trainer_malafang, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_治疗",Fiery,pal_198,赤虎仔,https://bazaar-builds.net/db/skills/immolating-spark.html,your leftmost burn item has +2 / 4 / 6 / 8 burn.,一对一确认来源对象。,,reference_reserved,,
bz_van_199,199,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",improved-toxins,Improved Toxins,bronze,medium,poisonreference,5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_professor-riggle",5,"elem_水, elem_雷, elem_龙, elem_无, role_输出",Toxic,pal_199,藤貂仔,https://bazaar-builds.net/db/skills/improved-toxins.html,your poison items have +1 / 2 / 3 / 4 poison.,一对一确认来源对象。,,reference_reserved,,
bz_van_200,200,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",improvised-burn,Improvised Burn,gold,medium,"burnreference, critreference",5,"trainer_adira, trainer_malafang, trainer_nufu, trainer_orlin, trainer_vermir",5,"elem_水, elem_龙, elem_无, role_召唤, role_治疗",Fiery,pal_200,烬豹侯,https://bazaar-builds.net/db/skills/improvised-burn.html,"when you crit, your burn items gain 2 → 4 burn for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_201,201,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",improvised-heal,Improvised Heal,silver,medium,"healreference, critreference",7,"trainer_adira, trainer_argenta, trainer_nufu, trainer_old-zane, trainer_orlin, trainer_regenald, trainer_vermir",7,"elem_水, elem_雷, elem_地, elem_龙, elem_无, role_召唤, tier_pT2",Restorative,pal_201,潮鸾卫,https://bazaar-builds.net/db/skills/improvised-heal.html,"when you crit, your heal items gain +10 / 20 / 30 heal for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_202,202,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",improvised-poison,Improvised Poison,gold,medium,"poisonreference, critreference",5,"trainer_adira, trainer_nufu, trainer_orlin, trainer_professor-riggle, trainer_vermir",5,"elem_水, elem_龙, elem_无, role_召唤, role_输出",Toxic,pal_202,苔狐侯,https://bazaar-builds.net/db/skills/improvised-poison.html,"when you crit, your poison items gain 2 → 4 poison for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_203,203,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",improvised-protection,Improvised Protection,silver,medium,"shieldreference, critreference",6,"trainer_adira, trainer_argenta, trainer_fortis, trainer_nufu, trainer_orlin, trainer_vermir",6,"elem_水, elem_雷, elem_龙, elem_无, role_召唤, role_召唤铺场",Shielded,pal_203,霆熊卫,https://bazaar-builds.net/db/skills/improvised-protection.html,"when you crit, your shield items gain 5 / 10 / 15 shield for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_204,204,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",improvised-weaponry,Improvised Weaponry,silver,medium,"weapon, damagereference, critreference",6,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_ryukon, trainer_vermir",6,"elem_水, elem_雷, elem_龙, elem_无, role_召唤, role_坦克",Deadly,pal_204,闪鲨将,https://bazaar-builds.net/db/skills/improvised-weaponry.html,"when you crit, your weapons gain 5 / 10 / 15 damage for the fight.",一对一确认来源对象。,,reference_reserved,,
bz_van_205,205,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",inexorable,Inexorable,silver,medium,crit,6,"trainer_adira, trainer_argenta, trainer_nufu, trainer_old-zane, trainer_orlin, trainer_vermir",6,"elem_水, elem_雷, elem_地, elem_龙, elem_无, role_召唤",Deadly,pal_205,雷隼卫,https://bazaar-builds.net/db/skills/inexorable.html,"your items have +2% crit chance. when you start a fight, this gains +2 / 3 / 4% crit chance bonus.",一对一确认来源对象。,,reference_reserved,,
bz_van_206,206,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",initial-chill,Initial Chill,silver,medium,freeze,5,"trainer_adira, trainer_argenta, trainer_bjorn, trainer_nufu, trainer_orlin",5,"elem_水, elem_雷, elem_龙, elem_无, role_控制",Icy,pal_206,霜狐卫,https://bazaar-builds.net/db/skills/initial-chill.html,"the first time you use a large item each fight, freeze an item for 3 / 4 / 5 seconds.",一对一确认来源对象。,,reference_reserved,,
bz_van_207,207,skill,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_trigger,structured_effects,quality_values,owner_scope,trainer_availability",initial-dose,Initial Dose,bronze,medium,poisonreference,5,"trainer_adira, trainer_argenta, trainer_nufu, trainer_orlin, trainer_professor-riggle",5,"elem_水, elem_雷, elem_龙, elem_无, role_输出",Toxic,pal_207,森蛇童,https://bazaar-builds.net/db/skills/initial-dose.html,your leftmost poison item has +2 / 4 / 6 / 8 poison.,一对一确认来源对象。,,reference_reserved,,
